,client_id,Variation,Control,Test
47286,7248701,Test,False,True
47287,2124042,Test,False,True
47288,653513,Control,True,False
47289,7374417,Test,False,True
47290,4832032,Test,False,True
47291,6821616,Test,False,True
47292,7935784,Control,True,False
47293,7387776,Control,True,False
47294,9554182,Control,True,False
47295,5272209,Control,True,False
47296,6021910,Control,True,False
47297,4204215,Test,False,True
47298,7078031,Control,True,False
47299,3389794,Test,False,True
47300,3498846,Control,True,False
47301,5269746,Control,True,False
47302,2267895,Test,False,True
47303,8381127,Control,True,False
47304,8230864,Test,False,True
47305,2139373,Test,False,True
47306,2237173,Test,False,True
47307,3499970,Test,False,True
47308,8455559,Test,False,True
47309,1064246,Control,True,False
47310,2015570,Control,True,False
47311,2048565,Control,True,False
47312,8597361,Control,True,False
47313,4401866,Test,False,True
47314,827472,Control,True,False
47315,818914,Test,False,True
47316,9881868,Control,True,False
47317,1318988,Control,True,False
47318,2468250,Test,False,True
47319,7249987,Test,False,True
47320,4570615,Control,True,False
47321,2024110,Test,False,True
47322,5552624,Test,False,True
47323,609351,Control,True,False
47324,7505356,Test,False,True
47325,6894922,Test,False,True
47326,2284215,Control,True,False
47327,3571454,Test,False,True
47328,4973221,Test,False,True
47329,5242471,Test,False,True
47330,3886128,Test,False,True
47331,503070,Control,True,False
47332,2787049,Control,True,False
47333,1584114,Test,False,True
47334,8543419,Test,False,True
47335,2269601,Control,True,False
47336,5691230,Test,False,True
47337,7167985,Control,True,False
47338,8164635,Test,False,True
47339,3803002,Test,False,True
47340,8533714,Control,True,False
47341,5688264,Control,True,False
47342,8931195,Test,False,True
47343,2035198,Test,False,True
47344,5202350,Test,False,True
47345,4555837,Test,False,True
47346,7458927,Test,False,True
47347,9649288,Test,False,True
47348,608170,Test,False,True
47349,2836509,Control,True,False
47350,4885208,Test,False,True
47351,4769852,Test,False,True
47352,3222318,Test,False,True
47353,8854775,Test,False,True
47354,2671459,Test,False,True
47355,3360254,Test,False,True
47356,9784052,Control,True,False
47357,8210027,Control,True,False
47358,3377468,Test,False,True
47359,6481853,Test,False,True
47360,9192778,Test,False,True
47361,728887,Control,True,False
47362,8989552,Control,True,False
47363,8957750,Control,True,False
47364,2547981,Test,False,True
47365,3500099,Test,False,True
47366,4229623,Test,False,True
47367,9059746,Test,False,True
47368,9661207,Control,True,False
47369,746892,Test,False,True
47370,3780735,Control,True,False
47371,1023460,Test,False,True
47372,4851295,Test,False,True
47373,8809906,Control,True,False
47374,8807809,Control,True,False
47375,500483,Test,False,True
47376,5659775,Control,True,False
47377,9305842,Control,True,False
47378,9489462,Test,False,True
47379,8072513,Control,True,False
47380,5897806,Control,True,False
47381,1670482,Test,False,True
47382,5732702,Control,True,False
47383,5235584,Test,False,True
47384,176114,Test,False,True
47385,6680536,Test,False,True
47386,5666935,Control,True,False
47387,9895888,Control,True,False
47388,6816658,Control,True,False
47389,8072028,Test,False,True
47390,2417474,Test,False,True
47391,5211432,Test,False,True
47392,8048009,Test,False,True
47393,6650452,Test,False,True
47394,5019568,Test,False,True
47395,1423478,Test,False,True
47396,4960936,Control,True,False
47397,1241532,Control,True,False
47398,3823180,Test,False,True
47399,8760580,Test,False,True
47400,1659643,Control,True,False
47401,5559456,Test,False,True
47402,8022126,Test,False,True
47403,2693087,Test,False,True
47404,5161383,Test,False,True
47405,9190472,Control,True,False
47406,8452111,Test,False,True
47407,5506257,Test,False,True
47408,8260257,Test,False,True
47409,3341851,Control,True,False
47410,3596519,Test,False,True
47411,9412140,Control,True,False
47412,9271098,Test,False,True
47413,8190159,Test,False,True
47414,6177495,Control,True,False
47415,2785558,Test,False,True
47416,1146189,Control,True,False
47417,7095220,Test,False,True
47418,3100051,Test,False,True
47419,7427791,Control,True,False
47420,3752989,Test,False,True
47421,7907204,Control,True,False
47422,8137117,Test,False,True
47423,2147992,Test,False,True
47424,3510217,Test,False,True
47425,6887071,Test,False,True
47426,9878904,Control,True,False
47427,6138068,Test,False,True
47428,7079268,Control,True,False
47429,2774213,Control,True,False
47430,277251,Control,True,False
47431,4508248,Test,False,True
47432,7758245,Test,False,True
47433,7778106,Control,True,False
47434,8568326,Test,False,True
47435,2740227,Control,True,False
47436,2769749,Test,False,True
47437,8127172,Test,False,True
47438,8187143,Control,True,False
47439,1085768,Test,False,True
47440,1760972,Control,True,False
47441,7570145,Control,True,False
47442,8093368,Control,True,False
47443,3276921,Control,True,False
47444,9230554,Test,False,True
47445,8530290,Control,True,False
47446,2747401,Test,False,True
47447,302202,Control,True,False
47448,4508836,Control,True,False
47449,113964,Test,False,True
47450,8804120,Control,True,False
47451,1162535,Control,True,False
47452,7368217,Control,True,False
47453,1346649,Test,False,True
47454,9032080,Test,False,True
47455,842569,Test,False,True
47456,6012779,Test,False,True
47457,3329470,Test,False,True
47458,2488210,Test,False,True
47459,9926629,Test,False,True
47460,9497997,Test,False,True
47461,5245070,Test,False,True
47462,4862279,Test,False,True
47463,9382040,Control,True,False
47464,3798962,Control,True,False
47465,5391356,Control,True,False
47466,390511,Control,True,False
47467,4885697,Control,True,False
47468,4691601,Control,True,False
47469,841486,Control,True,False
47470,2533612,Control,True,False
47471,1250886,Control,True,False
47472,5753660,Test,False,True
47473,466588,Test,False,True
47474,7338537,Test,False,True
47475,2291589,Test,False,True
47476,1891305,Control,True,False
47477,2882250,Test,False,True
47478,5449926,Control,True,False
47479,3323343,Control,True,False
47480,9503398,Test,False,True
47481,7399802,Test,False,True
47482,4859072,Test,False,True
47483,3057623,Test,False,True
47484,1742239,Control,True,False
47485,7254258,Control,True,False
47486,2759407,Test,False,True
47487,4861885,Control,True,False
47488,6110525,Control,True,False
47489,363128,Test,False,True
47490,1022723,Test,False,True
47491,8245214,Control,True,False
47492,7685319,Control,True,False
47493,9915602,Control,True,False
47494,4554556,Test,False,True
47495,7859805,Control,True,False
47496,2647605,Test,False,True
47497,1148508,Test,False,True
47498,6182278,Test,False,True
47499,2394940,Test,False,True
47500,1385958,Test,False,True
47501,3313138,Test,False,True
47502,7694508,Test,False,True
47503,9445598,Control,True,False
47504,2016715,Test,False,True
47505,1686722,Test,False,True
47506,7695672,Control,True,False
47507,1852350,Test,False,True
47508,2983687,Control,True,False
47509,732703,Control,True,False
47510,5257410,Test,False,True
47511,915256,Test,False,True
47512,3839635,Control,True,False
47513,1736857,Test,False,True
47514,4666061,Test,False,True
47515,9245469,Test,False,True
47516,168989,Test,False,True
47517,1583448,Test,False,True
47518,8691545,Control,True,False
47519,6197898,Control,True,False
47520,6005427,Control,True,False
47521,8053780,Control,True,False
47522,7187447,Control,True,False
47523,9244581,Control,True,False
47524,6650238,Control,True,False
47525,5948866,Test,False,True
47526,3687856,Test,False,True
47527,2214073,Test,False,True
47528,9346486,Control,True,False
47529,8313009,Test,False,True
47530,2709693,Control,True,False
47531,9820543,Control,True,False
47532,5429742,Control,True,False
47533,6227290,Control,True,False
47534,2406074,Control,True,False
47535,4801845,Control,True,False
47536,4238188,Test,False,True
47537,2915887,Control,True,False
47538,3135849,Test,False,True
47539,8357927,Test,False,True
47540,8178567,Test,False,True
47541,7469877,Control,True,False
47542,8800426,Control,True,False
47543,7486083,Test,False,True
47544,1164010,Test,False,True
47545,4628926,Control,True,False
47546,7695417,Control,True,False
47547,4921288,Test,False,True
47548,3210401,Control,True,False
47549,2649382,Test,False,True
47550,458326,Test,False,True
47551,7340401,Test,False,True
47552,1443967,Control,True,False
47553,6292909,Test,False,True
47554,353658,Control,True,False
47555,1601079,Control,True,False
47556,559394,Control,True,False
47557,7497398,Control,True,False
47558,8313768,Control,True,False
47559,1688786,Test,False,True
47560,1174070,Test,False,True
47561,4310884,Test,False,True
47562,7020952,Control,True,False
47563,7687196,Control,True,False
47564,3342092,Test,False,True
47565,8577908,Test,False,True
47566,5143024,Test,False,True
47567,7423231,Control,True,False
47568,3240261,Control,True,False
47569,1366806,Control,True,False
47570,1015208,Test,False,True
47571,4386094,Test,False,True
47572,8032606,Test,False,True
47573,8872273,Test,False,True
47574,2734031,Test,False,True
47575,317043,Control,True,False
47576,4563768,Control,True,False
47577,6456950,Test,False,True
47578,85515,Control,True,False
47579,659594,Control,True,False
47580,707340,Control,True,False
47581,4998187,Test,False,True
47582,2292333,Control,True,False
47583,1584422,Test,False,True
47584,8822072,Test,False,True
47585,6315358,Test,False,True
47586,2849164,Control,True,False
47587,2023345,Control,True,False
47588,7146551,Control,True,False
47589,3507329,Test,False,True
47590,5826160,Test,False,True
47591,2840610,Control,True,False
47592,3137209,Test,False,True
47593,8722384,Control,True,False
47594,459076,Test,False,True
47595,5300171,Test,False,True
47596,9044013,Control,True,False
47597,2669177,Control,True,False
47598,4830541,Control,True,False
47599,2819742,Test,False,True
47600,3649658,Control,True,False
47601,8158004,Control,True,False
47602,8549146,Control,True,False
47603,260843,Test,False,True
47604,1304282,Control,True,False
47605,2959614,Test,False,True
47606,1631869,Test,False,True
47607,8730454,Control,True,False
47608,7005543,Control,True,False
47609,8400512,Control,True,False
47610,843403,Control,True,False
47611,5222265,Test,False,True
47612,769765,Control,True,False
47613,337421,Test,False,True
47614,1245799,Control,True,False
47615,7605728,Control,True,False
47616,1393064,Test,False,True
47617,2476260,Control,True,False
47618,3479493,Control,True,False
47619,9088935,Control,True,False
47620,1909564,Control,True,False
47621,8970209,Control,True,False
47622,7563117,Control,True,False
47623,9519150,Test,False,True
47624,3553373,Control,True,False
47625,5734970,Control,True,False
47626,5219963,Test,False,True
47627,5418190,Control,True,False
47628,9406651,Test,False,True
47629,4935419,Control,True,False
47630,5425029,Control,True,False
47631,840501,Test,False,True
47632,4307797,Control,True,False
47633,4105875,Control,True,False
47634,2006296,Test,False,True
47635,9261217,Control,True,False
47636,8271883,Test,False,True
47637,1678122,Control,True,False
47638,8060479,Test,False,True
47639,1283616,Control,True,False
47640,3440881,Test,False,True
47641,4936729,Control,True,False
47642,9690466,Test,False,True
47643,8876185,Test,False,True
47644,4199359,Test,False,True
47645,5049170,Control,True,False
47646,8902724,Test,False,True
47647,9558971,Control,True,False
47648,6099815,Control,True,False
47649,7561644,Test,False,True
47650,6251313,Test,False,True
47651,3761003,Test,False,True
47652,4600195,Test,False,True
47653,3070720,Control,True,False
47654,5090640,Test,False,True
47655,1731766,Test,False,True
47656,5516768,Control,True,False
47657,2725506,Test,False,True
47658,3449739,Control,True,False
47659,6936822,Test,False,True
47660,7833317,Control,True,False
47661,149593,Control,True,False
47662,395018,Test,False,True
47663,9718332,Test,False,True
47664,1837851,Control,True,False
47665,790935,Control,True,False
47666,5357266,Test,False,True
47667,2156661,Test,False,True
47668,9485320,Test,False,True
47669,9177871,Test,False,True
47670,2359427,Test,False,True
47671,5787222,Test,False,True
47672,1045632,Control,True,False
47673,8680521,Test,False,True
47674,7755452,Control,True,False
47675,953375,Test,False,True
47676,823501,Control,True,False
47677,7607296,Control,True,False
47678,1060842,Test,False,True
47679,170798,Test,False,True
47680,9506767,Test,False,True
47681,8976119,Control,True,False
47682,9612039,Control,True,False
47683,8808358,Test,False,True
47684,9413627,Test,False,True
47685,6629974,Test,False,True
47686,8239508,Control,True,False
47687,9128493,Control,True,False
47688,6106183,Test,False,True
47689,2931629,Test,False,True
47690,6050920,Test,False,True
47691,9360100,Control,True,False
47692,2555492,Control,True,False
47693,956460,Control,True,False
47694,992452,Test,False,True
47695,2619562,Control,True,False
47696,5701128,Control,True,False
47697,4786660,Test,False,True
47698,4825433,Control,True,False
47699,9935772,Control,True,False
47700,2264683,Test,False,True
47701,7588645,Test,False,True
47702,149192,Test,False,True
47703,1966795,Test,False,True
47704,2724633,Control,True,False
47705,6993367,Test,False,True
47706,2037181,Control,True,False
47707,2511371,Control,True,False
47708,4964111,Control,True,False
47709,845163,Control,True,False
47710,1038898,Test,False,True
47711,7037641,Control,True,False
47712,8617326,Test,False,True
47713,8104276,Control,True,False
47714,1353393,Control,True,False
47715,3924155,Control,True,False
47716,9356338,Test,False,True
47717,7166032,Control,True,False
47718,9672092,Test,False,True
47719,2296594,Control,True,False
47720,7453646,Test,False,True
47721,3131167,Test,False,True
47722,3698680,Test,False,True
47723,7148285,Test,False,True
47724,975772,Control,True,False
47725,8175603,Test,False,True
47726,1263818,Control,True,False
47727,424267,Control,True,False
47728,3994773,Control,True,False
47729,9633573,Test,False,True
47730,8679790,Test,False,True
47731,4388078,Test,False,True
47732,2982738,Control,True,False
47733,721450,Test,False,True
47734,2782008,Control,True,False
47735,3433766,Control,True,False
47736,1133720,Test,False,True
47737,5033948,Test,False,True
47738,2973864,Test,False,True
47739,5276734,Test,False,True
47740,8179513,Control,True,False
47741,601954,Control,True,False
47742,4395041,Control,True,False
47743,3803958,Control,True,False
47744,4238196,Control,True,False
47745,9727724,Test,False,True
47746,9085035,Test,False,True
47747,1245225,Control,True,False
47748,779244,Test,False,True
47749,5279217,Control,True,False
47750,3695352,Control,True,False
47751,989686,Test,False,True
47752,606032,Control,True,False
47753,9018150,Test,False,True
47754,5401188,Test,False,True
47755,6953596,Control,True,False
47756,7724609,Test,False,True
47757,7002158,Test,False,True
47758,6650453,Control,True,False
47759,9546409,Control,True,False
47760,5184711,Control,True,False
47761,2722729,Test,False,True
47762,7825597,Test,False,True
47763,914638,Test,False,True
47764,7372914,Control,True,False
47765,9141367,Control,True,False
47766,5159329,Test,False,True
47767,5858436,Test,False,True
47768,5115750,Control,True,False
47769,8985041,Control,True,False
47770,4598561,Test,False,True
47771,3091837,Test,False,True
47772,4424716,Control,True,False
47773,7826821,Test,False,True
47774,4430331,Test,False,True
47775,4616062,Test,False,True
47776,9920068,Control,True,False
47777,6691729,Test,False,True
47778,4567019,Control,True,False
47779,5899889,Test,False,True
47780,7558828,Control,True,False
47781,5356988,Control,True,False
47782,5087066,Control,True,False
47783,6564761,Test,False,True
47784,320499,Control,True,False
47785,774276,Test,False,True
47786,219592,Test,False,True
47787,9977189,Test,False,True
47788,1423584,Control,True,False
47789,9204296,Control,True,False
47790,5952009,Control,True,False
47791,1836285,Test,False,True
47792,3042494,Control,True,False
47793,8180590,Test,False,True
47794,5701805,Control,True,False
47795,9341296,Test,False,True
47796,3385748,Test,False,True
47797,5430666,Test,False,True
47798,5418992,Control,True,False
47799,1249423,Test,False,True
47800,1574816,Control,True,False
47801,3477900,Test,False,True
47802,9359596,Control,True,False
47803,4632647,Control,True,False
47804,9545569,Test,False,True
47805,6618173,Test,False,True
47806,5396631,Control,True,False
47807,9573973,Control,True,False
47808,2385832,Test,False,True
47809,5780655,Test,False,True
47810,3806942,Test,False,True
47811,2545371,Control,True,False
47812,1943211,Test,False,True
47813,5403184,Test,False,True
47814,7039050,Test,False,True
47815,9071796,Test,False,True
47816,5329326,Test,False,True
47817,7415186,Control,True,False
47818,9359715,Control,True,False
47819,3372332,Test,False,True
47820,792564,Test,False,True
47821,7094793,Control,True,False
47822,807572,Test,False,True
47823,7102100,Test,False,True
47824,5690637,Test,False,True
47825,8045890,Control,True,False
47826,8908514,Control,True,False
47827,9525223,Control,True,False
47828,1535594,Test,False,True
47829,1513728,Test,False,True
47830,7000554,Test,False,True
47831,4230237,Test,False,True
47832,4607987,Control,True,False
47833,4002069,Control,True,False
47834,907562,Test,False,True
47835,646758,Control,True,False
47836,6075629,Test,False,True
47837,1313545,Test,False,True
47838,9199470,Test,False,True
47839,3264886,Test,False,True
47840,4785815,Test,False,True
47841,2069344,Test,False,True
47842,3574365,Test,False,True
47843,1499663,Control,True,False
47844,9212543,Control,True,False
47845,3738923,Control,True,False
47846,6866131,Test,False,True
47847,6435776,Test,False,True
47848,6066332,Control,True,False
47849,9913967,Test,False,True
47850,5187667,Control,True,False
47851,2311614,Control,True,False
47852,8751708,Control,True,False
47853,5440423,Test,False,True
47854,1512734,Test,False,True
47855,9615182,Control,True,False
47856,9138391,Control,True,False
47857,4634003,Test,False,True
47858,893384,Control,True,False
47859,1606396,Control,True,False
47860,8385717,Control,True,False
47861,7833991,Test,False,True
47862,4198709,Test,False,True
47863,9783233,Test,False,True
47864,3337145,Test,False,True
47865,3655678,Control,True,False
47866,3577625,Test,False,True
47867,7419944,Test,False,True
47868,5798479,Control,True,False
47869,8072034,Test,False,True
47870,1728846,Test,False,True
47871,3874051,Control,True,False
47872,2907218,Control,True,False
47873,194816,Test,False,True
47874,2283151,Control,True,False
47875,5144248,Test,False,True
47876,5251466,Test,False,True
47877,172422,Test,False,True
47878,7216282,Test,False,True
47879,7570418,Control,True,False
47880,5388829,Test,False,True
47881,9712280,Test,False,True
47882,4385791,Control,True,False
47883,5082856,Test,False,True
47884,7825783,Control,True,False
47885,861552,Test,False,True
47886,807898,Control,True,False
47887,8950736,Control,True,False
47888,2590530,Test,False,True
47889,4222205,Test,False,True
47890,2169990,Control,True,False
47891,1149706,Test,False,True
47892,9287794,Test,False,True
47893,1864196,Test,False,True
47894,9784155,Control,True,False
47895,3969539,Test,False,True
47896,2075655,Test,False,True
47897,2032495,Control,True,False
47898,2594549,Test,False,True
47899,8492504,Control,True,False
47900,7359197,Test,False,True
47901,774703,Test,False,True
47902,424592,Test,False,True
47903,5919815,Test,False,True
47904,9581142,Control,True,False
47905,1547428,Test,False,True
47906,97147,Test,False,True
47907,6647577,Test,False,True
47908,8586252,Control,True,False
47909,4043033,Test,False,True
47910,6149469,Test,False,True
47911,21353,Control,True,False
47912,1414085,Control,True,False
47913,9862831,Control,True,False
47914,4926581,Control,True,False
47915,9041172,Test,False,True
47916,7740260,Test,False,True
47917,3498441,Control,True,False
47918,6559795,Control,True,False
47919,3298257,Test,False,True
47920,1969164,Test,False,True
47921,8918860,Control,True,False
47922,1299623,Test,False,True
47923,6660293,Control,True,False
47924,5990891,Test,False,True
47925,6862376,Control,True,False
47926,1500611,Control,True,False
47927,2388642,Test,False,True
47928,5856474,Control,True,False
47929,8811563,Test,False,True
47930,3318367,Test,False,True
47931,5783371,Test,False,True
47932,7332962,Test,False,True
47933,8986507,Test,False,True
47934,3776549,Test,False,True
47935,6284055,Control,True,False
47936,2383076,Test,False,True
47937,7086173,Control,True,False
47938,7348795,Control,True,False
47939,7569020,Control,True,False
47940,1542807,Control,True,False
47941,9515063,Test,False,True
47942,9299735,Control,True,False
47943,8669314,Control,True,False
47944,5017428,Control,True,False
47945,9951010,Test,False,True
47946,1921266,Control,True,False
47947,5621030,Test,False,True
47948,5211908,Control,True,False
47949,7552544,Control,True,False
47950,2307904,Control,True,False
47951,7872046,Test,False,True
47952,1866365,Test,False,True
47953,5392133,Test,False,True
47954,8156996,Control,True,False
47955,6619275,Control,True,False
47956,7711539,Control,True,False
47957,3637020,Test,False,True
47958,8106405,Control,True,False
47959,5191587,Control,True,False
47960,7776888,Control,True,False
47961,2711126,Control,True,False
47962,9307390,Test,False,True
47963,4722638,Control,True,False
47964,8251431,Test,False,True
47965,3012216,Test,False,True
47966,2453264,Control,True,False
47967,3647266,Test,False,True
47968,5237799,Test,False,True
47969,7900761,Test,False,True
47970,1016217,Test,False,True
47971,470187,Test,False,True
47972,5253517,Control,True,False
47973,4273386,Control,True,False
47974,4512887,Control,True,False
47975,4522971,Control,True,False
47976,6972161,Control,True,False
47977,8962726,Test,False,True
47978,6713112,Test,False,True
47979,2301328,Test,False,True
47980,6675974,Control,True,False
47981,2620479,Test,False,True
47982,5523456,Test,False,True
47983,6867920,Test,False,True
47984,7348365,Test,False,True
47985,7784966,Test,False,True
47986,3624120,Control,True,False
47987,3931823,Control,True,False
47988,5991012,Test,False,True
47989,3071976,Test,False,True
47990,9985540,Test,False,True
47991,9574629,Control,True,False
47992,1613887,Control,True,False
47993,6353311,Test,False,True
47994,3264966,Control,True,False
47995,2475425,Test,False,True
47996,9429325,Control,True,False
47997,4820914,Test,False,True
47998,2814060,Control,True,False
47999,4929063,Test,False,True
48000,9112859,Control,True,False
48001,2997774,Control,True,False
48002,4521176,Control,True,False
48003,6494495,Control,True,False
48004,7702962,Control,True,False
48005,4825865,Test,False,True
48006,6124081,Test,False,True
48007,8279701,Test,False,True
48008,5647851,Control,True,False
48009,5801507,Test,False,True
48010,2612792,Test,False,True
48011,7794766,Test,False,True
48012,1168106,Test,False,True
48013,9062666,Test,False,True
48014,4867026,Control,True,False
48015,7403377,Control,True,False
48016,5920964,Control,True,False
48017,9428509,Control,True,False
48018,6568346,Control,True,False
48019,8689959,Control,True,False
48020,9288691,Control,True,False
48021,5789598,Control,True,False
48022,9551767,Test,False,True
48023,6036578,Control,True,False
48024,7843741,Test,False,True
48025,4006336,Test,False,True
48026,8091770,Control,True,False
48027,3903512,Test,False,True
48028,412025,Test,False,True
48029,9830562,Control,True,False
48030,9245362,Test,False,True
48031,3393250,Test,False,True
48032,9329051,Control,True,False
48033,6568343,Test,False,True
48034,9912944,Control,True,False
48035,9948208,Test,False,True
48036,1627521,Control,True,False
48037,8125145,Test,False,True
48038,5801058,Control,True,False
48039,5066099,Test,False,True
48040,695704,Test,False,True
48041,2405156,Control,True,False
48042,2683922,Test,False,True
48043,8463143,Control,True,False
48044,1236333,Test,False,True
48045,7584268,Test,False,True
48046,8468092,Control,True,False
48047,2124271,Test,False,True
48048,9974892,Test,False,True
48049,6524192,Test,False,True
48050,104884,Control,True,False
48051,5494232,Control,True,False
48052,2070044,Test,False,True
48053,5533953,Test,False,True
48054,5569747,Test,False,True
48055,4735965,Test,False,True
48056,2906027,Control,True,False
48057,2485287,Test,False,True
48058,5195254,Control,True,False
48059,8883596,Test,False,True
48060,5629464,Test,False,True
48061,7017871,Test,False,True
48062,949880,Control,True,False
48063,9257964,Test,False,True
48064,9069531,Test,False,True
48065,2485121,Test,False,True
48066,1605977,Test,False,True
48067,2277480,Test,False,True
48068,7622290,Test,False,True
48069,2605995,Test,False,True
48070,3169738,Control,True,False
48071,184211,Control,True,False
48072,6012255,Control,True,False
48073,5499472,Test,False,True
48074,3502601,Control,True,False
48075,7828827,Test,False,True
48076,1437247,Test,False,True
48077,978612,Control,True,False
48078,7130735,Control,True,False
48079,3939045,Test,False,True
48080,8646648,Test,False,True
48081,2012634,Control,True,False
48082,2097144,Test,False,True
48083,5855902,Control,True,False
48084,7105739,Control,True,False
48085,6217227,Control,True,False
48086,560810,Test,False,True
48087,3240673,Test,False,True
48088,7525168,Control,True,False
48089,4847732,Control,True,False
48090,7655415,Control,True,False
48091,2138300,Control,True,False
48092,5436477,Control,True,False
48093,1656011,Test,False,True
48094,346781,Test,False,True
48095,3577478,Control,True,False
48096,3015082,Test,False,True
48097,1346422,Control,True,False
48098,9451964,Control,True,False
48099,710837,Test,False,True
48100,5663301,Control,True,False
48101,2155691,Control,True,False
48102,3550402,Test,False,True
48103,9798901,Test,False,True
48104,8404071,Control,True,False
48105,9418418,Control,True,False
48106,2078513,Test,False,True
48107,7386580,Control,True,False
48108,4166740,Test,False,True
48109,2920044,Control,True,False
48110,1037867,Test,False,True
48111,103627,Test,False,True
48112,5125050,Control,True,False
48113,4590842,Control,True,False
48114,1018307,Control,True,False
48115,3774848,Control,True,False
48116,6822308,Test,False,True
48117,7028952,Control,True,False
48118,8441983,Test,False,True
48119,4941260,Test,False,True
48120,3500632,Control,True,False
48121,4351664,Test,False,True
48122,3523070,Test,False,True
48123,5250877,Control,True,False
48124,5382083,Control,True,False
48125,2189393,Control,True,False
48126,8665939,Test,False,True
48127,7597197,Test,False,True
48128,8003314,Test,False,True
48129,2334273,Control,True,False
48130,5927852,Control,True,False
48131,6061926,Control,True,False
48132,8026841,Test,False,True
48133,7216614,Control,True,False
48134,9435107,Test,False,True
48135,9153284,Test,False,True
48136,1482158,Test,False,True
48137,8034538,Test,False,True
48138,4442699,Control,True,False
48139,7394279,Test,False,True
48140,3831041,Control,True,False
48141,217500,Control,True,False
48142,7636757,Test,False,True
48143,248531,Test,False,True
48144,9789519,Control,True,False
48145,5301953,Test,False,True
48146,8599689,Control,True,False
48147,415987,Test,False,True
48148,5194824,Test,False,True
48149,8460327,Control,True,False
48150,7661252,Test,False,True
48151,1990597,Test,False,True
48152,6312949,Test,False,True
48153,3253916,Test,False,True
48154,8666191,Control,True,False
48155,8894931,Test,False,True
48156,1575010,Test,False,True
48157,1149636,Control,True,False
48158,2544704,Test,False,True
48159,2063428,Control,True,False
48160,2142404,Control,True,False
48161,2781124,Control,True,False
48162,8359032,Control,True,False
48163,307881,Test,False,True
48164,2132534,Control,True,False
48165,6271257,Test,False,True
48166,9409148,Test,False,True
48167,2365348,Control,True,False
48168,7516259,Control,True,False
48169,7194322,Test,False,True
48170,9196376,Test,False,True
48171,613804,Test,False,True
48172,614307,Control,True,False
48173,883011,Test,False,True
48174,5559264,Test,False,True
48175,1567815,Control,True,False
48176,9939889,Control,True,False
48177,6787400,Test,False,True
48178,2379892,Test,False,True
48179,7460065,Test,False,True
48180,8989119,Test,False,True
48181,8120861,Control,True,False
48182,8711093,Control,True,False
48183,9849989,Control,True,False
48184,299523,Control,True,False
48185,4541045,Test,False,True
48186,3073291,Test,False,True
48187,7950882,Test,False,True
48188,5944118,Control,True,False
48189,1504422,Control,True,False
48190,8219634,Test,False,True
48191,7935734,Test,False,True
48192,7226397,Control,True,False
48193,7159995,Control,True,False
48194,6137907,Control,True,False
48195,4781233,Control,True,False
48196,2515513,Control,True,False
48197,6031368,Control,True,False
48198,3351045,Control,True,False
48199,3940497,Test,False,True
48200,2424817,Test,False,True
48201,7594212,Test,False,True
48202,8471628,Test,False,True
48203,5872502,Test,False,True
48204,2916890,Control,True,False
48205,2242363,Control,True,False
48206,2304816,Test,False,True
48207,2177579,Control,True,False
48208,7214648,Control,True,False
48209,7431514,Control,True,False
48210,2575645,Control,True,False
48211,124646,Test,False,True
48212,5110460,Test,False,True
48213,590547,Control,True,False
48214,5080755,Test,False,True
48215,472352,Test,False,True
48216,6920944,Control,True,False
48217,2128476,Test,False,True
48218,9293110,Test,False,True
48219,4458210,Control,True,False
48220,5843649,Test,False,True
48221,1846630,Control,True,False
48222,2322507,Test,False,True
48223,8201889,Control,True,False
48224,7389407,Control,True,False
48225,4514930,Test,False,True
48226,1786005,Control,True,False
48227,3205643,Control,True,False
48228,3871536,Test,False,True
48229,2368241,Test,False,True
48230,4821536,Test,False,True
48231,250763,Control,True,False
48232,6163403,Control,True,False
48233,3954295,Test,False,True
48234,7654305,Test,False,True
48235,1541367,Test,False,True
48236,7590004,Control,True,False
48237,9046009,Control,True,False
48238,6949145,Control,True,False
48239,7095768,Test,False,True
48240,738215,Test,False,True
48241,2577121,Control,True,False
48242,9605796,Control,True,False
48243,5132280,Control,True,False
48244,6640295,Control,True,False
48245,588836,Control,True,False
48246,542536,Test,False,True
48247,338896,Control,True,False
48248,8892860,Test,False,True
48249,2192044,Test,False,True
48250,2654807,Control,True,False
48251,1228930,Test,False,True
48252,6101948,Test,False,True
48253,3421897,Test,False,True
48254,7184892,Test,False,True
48255,6574018,Test,False,True
48256,4544713,Test,False,True
48257,5353248,Control,True,False
48258,9215076,Test,False,True
48259,7544394,Test,False,True
48260,9331315,Test,False,True
48261,3588397,Control,True,False
48262,7374949,Test,False,True
48263,9162908,Control,True,False
48264,317438,Test,False,True
48265,310380,Control,True,False
48266,506333,Control,True,False
48267,5557573,Test,False,True
48268,1435713,Test,False,True
48269,9456475,Test,False,True
48270,1328022,Control,True,False
48271,6207205,Test,False,True
48272,6511554,Test,False,True
48273,8043075,Control,True,False
48274,525348,Control,True,False
48275,58194,Test,False,True
48276,3255767,Control,True,False
48277,8438553,Control,True,False
48278,6582979,Control,True,False
48279,866712,Control,True,False
48280,3710637,Test,False,True
48281,6751438,Test,False,True
48282,5153292,Test,False,True
48283,319618,Test,False,True
48284,7151270,Test,False,True
48285,5908353,Test,False,True
48286,7644542,Test,False,True
48287,6798048,Test,False,True
48288,3760660,Control,True,False
48289,8381763,Control,True,False
48290,2353745,Control,True,False
48291,3116809,Test,False,True
